,sigma_C1,sigma_C2,sigma_F1,sigma_H1,epsilon_C1,epsilon_C2,epsilon_F1,epsilon_H1
130943,0.7492780293022113,0.1875072022391054,0.6498505825522631,0.020721032464701514,0.46512147875642373,0.8116219374180633,0.2708216408602141,0.7836290549058258
170807,0.6278685149248161,0.18289987192014714,0.5325668196969486,0.42477241224181433,0.13138365586795311,0.9014848283928346,0.5610034104520839,0.702825792763263
132865,0.9198043433222972,0.4575514123102917,0.07351985109261491,0.9745039116724993,0.74656327373661,0.2707008895591459,0.014912076836966746,0.8592748367319328
109133,0.9290427118683263,0.06892350571835222,0.5906263073810555,0.1487351853946139,0.3616204245009353,0.9216048675310587,0.07654536213623707,0.9237439652412802
86251,0.8438713944731173,0.0983427027915584,0.5998795850326759,0.10270758402099399,0.46573831777529706,0.7794485798430956,0.15442157324533917,0.9407435211812442
56038,0.8580840047833058,0.6849493389907636,0.3709040269642497,0.6686948100201375,0.5868038073994162,0.2002298997656427,0.17122926063622926,0.8826449102005911
247977,0.11550086507009344,0.8104903585110044,0.41585197406734487,0.8178181873007924,0.6317127434811224,0.45696759189738556,0.9888279419539653,0.09602141213864603
212127,0.19742052831665005,0.6413395512636745,0.3386065885000292,0.7596241647729257,0.8821935383798172,0.18088660630144096,0.7871884671971712,0.672799932925506
249879,0.2989100844669576,0.5809641281261863,0.46933388858102365,0.6070348008936614,0.9004815205233839,0.07373612644175626,0.6848633652679524,0.7964099907702834
222800,0.28167544186678917,0.10059117151271073,0.3600925027735431,0.9754534145979724,0.9345050541801406,0.8498595882537561,0.7442513550787072,0.41543121454931614
68873,0.9705914156068248,0.04910713514160236,0.3370542498874236,0.7540958206356628,0.5200743694012651,0.21417694904112605,0.4557974405433617,0.9137067290682764
225947,0.9433135584235226,0.29318940627438306,0.43971960751928396,0.6372293000483463,0.6319172429636816,0.2679795971309316,0.1564310197643672,0.8184901666934735
81704,0.844595643836721,0.5797151824113811,0.3130778168025929,0.853962934858612,0.7243950513133952,0.09006227626676655,0.2565263427433399,0.7667622650587236
99300,0.9582943334015567,0.04453858906556886,0.537743741337473,0.2085404660636986,0.44509026049751677,0.42170004529274774,0.22767622753351024,0.8933831240453456
210687,0.4880897745128572,0.48345200918624626,0.543171799735128,0.2909874765086087,0.24826497778338816,0.6976781843907136,0.5331932005578881,0.9484832039302701
65388,0.8872729631329236,0.05646416759901456,0.5888539770386995,0.24346857884570355,0.04535405278925696,0.4541838722822687,0.7472736280283773,0.9024230627680653
198521,0.26601993476080665,0.33250399639044925,0.35334283121893634,0.9472188810444993,0.5645457592069703,0.4008479725760308,0.9297424905920744,0.9179709313196025
102513,0.12453271265302783,0.05960486415545362,0.2831967571967253,0.9273231917492393,0.9598015929179763,0.5895483682315652,0.8591480867983546,0.7703726223078986
86832,0.607174041378812,0.3804834035007002,0.44941459499595415,0.8355163756924738,0.5532927684097935,0.24561689943528783,0.6459351762662657,0.9771171742615964
83001,0.2621357928405333,0.42990100173939316,0.4805516982292862,0.6446448611203678,0.9028902879669861,0.16004383748330497,0.704101072677356,0.7982611923559371
247554,0.8151189384704411,0.8937938601512899,0.43496357703244154,0.4511364584259649,0.7915098981112237,0.15503873632053725,0.09121020966621034,0.5241912480663408
120046,0.7365509995719934,0.6569456008986829,0.44940084047417533,0.7968503505728312,0.8905224335929856,0.2767381197804006,0.11319068890489829,0.5615066772149908
